2,1669740976.881425236;1669740976.579688428,1669740977.224897744;1669740976.882593560,1669740977.565753717;1669740977.225967294,1669740977.878438030;1669740977.566836566,1669740978.163033645;1669740977.879595568
4,1669740978.487410665;1669740978.165267377,1669740978.836402002;1669740978.488714384,1669740979.176446086;1669740978.837572357,1669740979.538554965;1669740979.177638917,1669740979.877828841;1669740979.539813727
8,1669740980.222549219;1669740979.879992050,1669740980.689333065;1669740980.223831634,1669740981.092241899;1669740980.690711654,1669740981.484691173;1669740981.093525614,1669740981.857171927;1669740981.486050062
16,1669740982.479705174;1669740981.859644469,1669740983.318709681;1669740982.481190506,1669740984.269440075;1669740983.320125118,1669740985.059769552;1669740984.270852718,1669740985.966306163;1669740985.061190836
32,1669740989.442875263;1669740985.968956560,1669740992.680739244;1669740989.444103958,1669740994.587448152;1669740992.681981326,1669740997.770877137;1669740994.588949545,1669741001.642863861;1669740997.772408057
64,1669741014.822072460;1669741001.645383052,1669741024.402028912;1669741014.823465498,1669741035.077241772;1669741024.403261583,1669741045.842493924;1669741035.078487400,1669741060.647412400;1669741045.843878637
